51	-26.99
52	-12.9
53	1.757
54	-21.15
55	-18.24
56	-11.65
57	-13.12
58	-4.449
59	-21.8
60	-10.89
61	-10.12
62	-13.41
63	-4.355
64	-17.39
65	-13.8
66	-10.49
67	-5.63
68	-13.66
69	-4.764
70	-8.767
71	-9.881
72	-12.91
73	-18.5
74	-14.9
75	-11.83
76	-4.86
77	-15.34
78	-10.92
79	-11.41
80	0.5531
81	-15.2
82	-11.18
83	-6.324
84	-0.9626
85	-13.98
86	-19.87
87	-10.02
88	-8.109
89	-10.37
90	-12.15
91	-9.769
92	-4.536
93	-9.996
94	-11.23
95	-11.73
96	-18.12
97	-11.26
98	-9.316
99	-14.07
100	-5.459
51	-8.902
52	10.45
53	8.934
54	8.781
55	7.573
56	-1.823
57	1.872
58	8.715
59	3.928
60	12.76
61	10.99
62	3.393
63	-0.1359
64	8.434
65	1.577
66	-2.677
67	15.41
68	5.367
69	6.126
70	10.22
71	7.173
72	3.575
73	-0.6421
74	3.128
75	5.904
76	1.575
77	2.05
78	9.87
79	7.893
80	5.884
81	6.422
82	-12.27
83	8.484
84	7.41
85	6.027
86	-8.525
87	7.765
88	-11.95
89	13.82
90	-15.74
91	8.766
92	5.343
93	-1.255
94	0.4849
95	-1.124
96	-7.798
97	-2.414
98	5.503
99	-8.626
100	-5.586
51	12.44
52	3.52
53	8.08
54	11.44
55	8.913
56	2.885
57	9.666
58	4.446
59	8.462
60	16.99
61	15.09
62	5.559
63	4.687
64	6.276
65	18.92
66	9.17
67	6.689
68	9.857
69	16.46
70	10.27
71	14.29
72	10.77
73	19.99
74	8.281
75	9.839
76	11.53
77	10.83
78	12.03
79	11.72
80	11.33
81	14.22
82	12.69
83	9.637
84	17.72
85	6.279
86	9.076
87	7.174
88	11.68
89	10.06
90	17.24
91	10.95
92	11.31
93	10.88
94	10.1
95	9.468
96	10.96
97	12.12
98	5.222
99	12.53
100	9.548
51	-3.194
52	-6.191
53	-3.383
54	3.605
55	-9.748
56	-11.11
57	-14.28
58	-16.43
59	-10.31
60	-9.394
61	-7.869
62	-8.721
63	-2.669
64	-2.958
65	-17.71
66	-5.442
67	-0.0406
68	0.01963
69	-1.509
70	-5.718
71	-12.86
72	-13.56
73	-5.873
74	-8.926
75	-0.5683
76	-9.288
77	-6.763
78	-8.617
79	7.541
80	-5.186
81	-11.78
82	-4.692
83	2.88
84	-7.542
85	-13.02
86	-11.52
87	-5.11
88	-17.39
89	-5.084
90	-10.26
91	-9.557
92	-2.478
93	-5.589
94	-20.34
95	-13.72
96	-14.24
97	-6.014
98	-4.527
99	-1.306
100	-5.008
51	-3.972
52	0.5463
53	-2.029
54	5.52
55	14.02
56	-1.04
57	3.695
58	10.34
59	0.01527
60	1.89
61	-6.404
62	2.156
63	-6.398
64	-1.425
65	3.422
66	2.682
67	-16.24
68	-0.7987
69	0.2926
70	-9.255
71	-5.48
72	-4.19
73	-6.226
74	-0.7068
75	-1.145
76	9.226
77	4.318
78	-2.482
79	4.652
80	9.178
81	2.899
82	-4.363
83	-5.415
84	0.3811
85	0.1511
86	-7.513
87	-2.203
88	6.044
89	-7.501
90	-1.48
91	2.651
92	-0.8784
93	1.014
94	3.59
95	0.1008
96	10.19
97	7.974
98	0.6918
99	-4.17
100	-3.971
51	-2.634
52	-3.943
53	-4.267
54	-1.567
55	-6.079
56	-13.27
57	-10.5
58	-11.08
59	-10.07
60	-4.438
61	-15.21
62	-8.678
63	-6.855
64	-11.37
65	-10.8
66	-7.701
67	-8.163
68	-13.28
69	-11.31
70	-16.86
71	-9.776
72	-9.007
73	-13.16
74	1.377
75	-9.693
76	-6.863
77	-5.661
78	-12.35
79	-6.757
80	-15.14
81	-8.956
82	-1.615
83	-8.793
84	-2.574
85	-3.72
86	-7.199
87	-10.74
88	-9.321
89	-11.96
90	-4.137
91	-11.01
92	-15.3
93	-4.243
94	-0.3138
95	-0.8832
96	-12.96
97	-8.6
98	-2.283
99	-3.593
100	-16.11
51	-3.812
52	1.874
53	8.722
54	14.08
55	0.1592
56	10.82
57	6.828
58	8.559
59	1.707
60	4.597
61	9.682
62	5.72
63	-8.494
64	8.133
65	3.68
66	3.984
67	8.631
68	6.897
69	3.24
70	7.649
71	15.07
72	4.953
73	10.28
74	-10.32
75	5.154
76	11.27
77	12.94
78	4.331
79	4.809
80	5.301
81	3.011
82	6.616
83	-4.804
84	8.843
85	-4.033
86	7.426
87	-13.39
88	1.986
89	8.015
90	10.11
91	7.334
92	9.037
93	7.148
94	-8.307
95	4.405
96	9.775
97	10.3
98	-4.238
99	3.783
100	11.5
51	9.426
52	-2.366
53	2.727
54	-12.15
55	8.998
56	-2.094
57	7.853
58	0.1855
59	0.9674
60	-2.262
61	6.307
62	1.784
63	-1.42
64	7.3
65	5.461
66	-0.7354
67	4.755
68	-5.185
69	-6.951
70	2.36
71	4.314
72	-2.437
73	2.808
74	9.426
75	2.815
76	-6.669
77	2.942
78	1.393
79	-6.328
80	-1.36
81	-7.719
82	-5.593
83	-13.12
84	5.037
85	3.58
86	3.937
87	9.75
88	3.442
89	-4.71
90	-8.345
91	2.77
92	4.938
93	-7.846
94	-0.2215
95	8.281
96	-5.884
97	-1.473
98	4.418
99	-3.839
100	8.378
51	-7.64
52	-5.841
53	-18.32
54	-5.55
55	-13.33
56	-12.58
57	-10.39
58	-9.787
59	-7.446
60	-15.41
61	-15.05
62	-8.264
63	-7.969
64	-12.43
65	-13.55
66	-11.52
67	-7.297
68	-8.136
69	-11.93
70	-8.051
71	-9.044
72	-11.85
73	-8.453
74	-14.64
75	-11.97
76	-13.65
77	-17.71
78	-19.89
79	-8.915
80	-13.59
81	-8.21
82	-9.091
83	-21.04
84	-8.005
85	-12.22
86	-10.5
87	-11.02
88	-11.61
89	-13.48
90	-7.736
91	-9.41
92	-6.584
93	-18.21
94	-10.39
95	-14.65
96	-16.43
97	-16.65
98	-20.37
99	-16.27
100	-9.824
51	5.288
52	-11.57
53	-2.13
54	-6.61
55	-3.194
56	3.179
57	-17.94
58	-5.632
59	-10.52
60	-8.775
61	-2.581
62	-13.65
63	-2.763
64	-12.53
65	-6.11
66	-10.31
67	0.5545
68	0.3392
69	-5.613
70	3.821
71	-6.519
72	-17.85
73	-11.57
74	3.918
75	-10.04
76	-0.01267
77	-5.529
78	-6.938
79	-7.803
80	-1.065
81	-2.501
82	-11.61
83	-6.618
84	-10.45
85	-4.263
86	-16.84
87	-9.731
88	-9.026
89	-8.502
90	-8.666
91	-12.17
92	6.228
93	-8.066
94	-8.258
95	-1.275
96	-10.52
97	-4.698
98	-6.042
99	-16.76
100	-3.923
51	28.2
52	17.23
53	12.72
54	15.23
55	12.96
56	14.31
57	19.8
58	7.376
59	6.214
60	13.86
61	10.03
62	20.05
63	18.85
64	12.76
65	12.47
66	14.41
67	18.06
68	11.24
69	5.571
70	18.52
71	5.831
72	14.37
73	11.8
74	26.24
75	23.35
76	15.34
77	10.08
78	19.44
79	17.48
80	14.42
81	20.47
82	15.3
83	8.811
84	16.71
85	10.96
86	16.32
87	25.44
88	13.45
89	2.73
90	9.545
91	12.77
92	8.235
93	20.94
94	17.3
95	16.47
96	9.303
97	16.51
98	13.27
99	11.96
100	13.82
51	-17.2
52	-17.79
53	-14.11
54	-12.46
55	-16.79
56	-11.61
57	-8.817
58	-13.31
59	-6.736
60	-17.77
61	-21.08
62	-19.96
63	-11.74
64	-16.11
65	-21.56
66	-10.21
67	-20.32
68	-19.75
69	-22.92
70	-22.97
71	-15.85
72	-17.04
73	-2.457
74	-17.21
75	-5.358
76	-8.571
77	-14.24
78	-20.31
79	-13.61
80	-12.72
81	-18.94
82	-16.29
83	-18.48
84	-10.49
85	-16.16
86	-16.77
87	-21.54
88	-20.72
89	-9.919
90	-11.81
91	-12.06
92	-11.16
93	-17.5
94	-9.468
95	-10.92
96	-12.94
97	-23.04
98	-11.64
99	-23.4
100	-7.224
51	9.483
52	9.889
53	7.22
54	9.183
55	0.8495
56	-2.183
57	6.716
58	9.718
59	4.7
60	5.69
61	8.978
62	4.589
63	-2.086
64	9.254
65	11.51
66	9.571
67	0.5563
68	0.7747
69	9.299
70	1.485
71	5.877
72	7.42
73	3.914
74	10.26
75	11.12
76	7.135
77	7.84
78	11.79
79	4.661
80	5.383
81	5.122
82	1.06
83	3.002
84	9.857
85	10.41
86	11.6
87	3.886
88	2.57
89	7.227
90	15.25
91	9.132
92	-0.6219
93	-1.916
94	11.07
95	8.456
96	12.13
97	10.21
98	8.12
99	1.076
100	-0.9632
51	-12.49
52	-10.12
53	-10.48
54	-13.46
55	-12.04
56	-7.388
57	-10.63
58	-1.341
59	-8.134
60	-5.183
61	-5.413
62	-6.903
63	-10.39
64	-2.199
65	-7.637
66	-5.423
67	-6.784
68	-7.853
69	-13.1
70	-16.46
71	-12.48
72	3.874
73	-11.93
74	-6.535
75	-14.97
76	-10.66
77	-1.965
78	-18.37
79	-3.402
80	-10.1
81	0.202
82	-10.27
83	-9.581
84	-2.56
85	-6.952
86	-8.577
87	-16.82
88	-9.623
89	-10.13
90	-3.592
91	-8.064
92	-3.016
93	-8.712
94	-9.098
95	-14.95
96	-8.923
97	-5.536
98	-10.23
99	-11.62
100	-9.008
51	7.251
52	8.559
53	5.964
54	10.09
55	3.801
56	9.451
57	9.491
58	5.064
59	11.83
60	5.078
61	3.495
62	4.798
63	-4.646
64	13.09
65	2.849
66	-1.499
67	2.065
68	-7.012
69	1.595
70	7.639
71	4.263
72	-6.614
73	2.321
74	-1.79
75	5.63
76	6.608
77	-0.9271
78	-3.121
79	6.109
80	3.569
81	3.112
82	-2.273
83	2.178
84	3.688
85	10.86
86	-4.091
87	4.878
88	4.886
89	11.86
90	12.9
91	3.739
92	6.117
93	10.27
94	-2.915
95	6.389
96	9.762
97	-2.182
98	2.351
99	10.22
100	6.989
51	-24.28
52	-18.26
53	-30.11
54	-23.4
55	-15.44
56	-17.13
57	-25.12
58	-18.08
59	-9.446
60	-9.311
61	-18.34
62	-23.72
63	-15.48
64	-26.76
65	-11.8
66	-23.69
67	-16.55
68	-20.25
69	-25.12
70	-22.1
71	-6.936
72	-20.29
73	-19.81
74	-15.27
75	-27.23
76	-14.45
77	-17.88
78	-20.54
79	-27.52
80	-18.9
81	-16.84
82	-24.31
83	-20.64
84	-16.44
85	-11.45
86	-23.02
87	-3.149
88	-15.14
89	-16.6
90	-17.61
91	-22.14
92	-23.88
93	-14.96
94	-23.01
95	-13.36
96	-17.28
97	-18.24
98	-23.68
99	-24.89
100	-23.57
51	13.37
52	8.804
53	19.32
54	17.03
55	12.32
56	17.39
57	6.153
58	2.485
59	6.371
60	13.95
61	13.92
62	3.588
63	19.46
64	10.18
65	9.094
66	5.767
67	4.609
68	10.56
69	6.642
70	9.193
71	11.89
72	12.03
73	16.81
74	23.96
75	15.7
76	16.88
77	11.39
78	12.01
79	14.14
80	14.3
81	13.26
82	7.258
83	12.95
84	8.283
85	18.0
86	18.01
87	22.14
88	11.42
89	10.42
90	9.161
91	11.8
92	11.97
93	8.584
94	6.271
95	7.859
96	3.871
97	7.254
98	7.456
99	10.97
100	1.804
51	21.19
52	15.25
53	11.93
54	1.149
55	14.39
56	14.01
57	5.685
58	6.437
59	12.82
60	10.94
61	4.373
62	12.59
63	18.55
64	9.66
65	17.15
66	7.959
67	13.09
68	16.71
69	18.53
70	14.03
71	21.64
72	8.827
73	14.49
74	13.44
75	15.01
76	8.238
77	8.659
78	11.39
79	15.28
80	16.81
81	11.9
82	18.44
83	14.61
84	8.856
85	11.1
86	21.8
87	15.14
88	12.39
89	21.04
90	9.705
91	14.04
92	11.03
93	13.62
94	10.64
95	6.848
96	11.58
97	13.32
98	21.76
99	12.51
100	11.81
51	1.031
52	4.511
53	8.505
54	12.29
55	6.531
56	4.446
57	-2.199
58	9.298
59	0.1024
60	6.765
61	7.053
62	12.49
63	11.74
64	8.174
65	2.448
66	9.379
67	2.416
68	10.27
69	10.64
70	6.693
71	7.725
72	15.36
73	15.25
74	8.238
75	4.412
76	0.4934
77	-6.308
78	5.941
79	16.95
80	4.157
81	-2.493
82	7.225
83	5.842
84	-5.043
85	-1.148
86	5.17
87	5.894
88	4.479
89	3.154
90	11.29
91	12.44
92	6.666
93	10.95
94	11.99
95	11.8
96	1.989
97	13.93
98	1.906
99	0.1248
100	0.2006
51	-1.185
52	-1.399
53	4.996
54	11.32
55	10.77
56	9.919
57	13.92
58	3.367
59	12.3
60	5.579
61	3.241
62	3.366
63	3.267
64	-3.693
65	4.739
66	10.18
67	12.24
68	17.08
69	1.93
70	8.464
71	-4.539
72	5.198
73	14.28
74	3.135
75	7.859
76	-3.556
77	-4.843
78	3.228
79	10.81
80	0.2495
81	6.84
82	4.684
83	-0.3822
84	5.77
85	14.51
86	10.53
87	14.67
88	8.095
89	17.75
90	0.5826
91	2.338
92	3.154
93	6.658
94	11.33
95	14.04
96	7.775
97	13.69
98	18.44
99	4.213
100	8.833
51	-10.9
52	-8.146
53	-2.646
54	-6.614
55	-8.121
56	-12.75
57	-11.41
58	-4.294
59	-9.866
60	3.282
61	-11.11
62	-3.418
63	-4.343
64	-8.946
65	-4.612
66	2.128
67	-7.268
68	-7.864
69	-9.642
70	-6.093
71	-2.76
72	-12.26
73	-7.333
74	-4.484
75	-2.686
76	-8.747
77	-3.44
78	-6.732
79	-10.55
80	-5.271
81	0.674
82	-10.19
83	-0.9368
84	-5.235
85	-4.672
86	-0.338
87	-12.39
88	-0.778
89	-5.707
90	-18.72
91	6.262
92	-12.92
93	2.1
94	-4.704
95	1.109
96	-10.94
97	-8.434
98	-6.274
99	-4.02
100	6.175
51	-11.13
52	-13.82
53	-11.71
54	-13.38
55	-15.9
56	-11.11
57	-10.94
58	-15.46
59	-15.79
