51	-11.56
52	-8.957
53	-7.899
54	-8.418
55	2.841
56	-17.33
57	-6.611
58	-22.51
59	-12.93
60	-15.51
61	-4.751
62	-23.09
63	-17.99
64	-19.71
65	-2.871
66	-15.27
67	-10.54
68	-14.59
69	-13.22
70	-18.82
71	-12.48
72	-16.16
73	1.305
74	-6.564
75	-8.289
76	-9.898
77	-6.26
78	-11.37
79	-15.23
80	-7.235
81	-9.231
82	-5.568
83	-6.45
84	-8.55
85	-10.4
86	-18.99
87	-9.671
88	-8.456
89	-16.48
90	-17.49
91	-8.781
92	-4.437
93	-5.557
94	-4.265
95	-17.14
96	-13.69
97	-21.63
98	-2.648
99	-16.9
100	-14.54
51	10.37
52	1.208
53	2.207
54	-1.507
55	0.7918
56	-6.67
57	0.5686
58	-4.256
59	-3.35
60	14.21
61	0.4744
62	-9.101
63	9.845
64	7.113
65	8.785
66	-7.429
67	-0.5445
68	-2.977
69	-3.844
70	0.5503
71	-7.074
72	2.23
73	-5.128
74	1.559
75	2.869
76	-9.991
77	-3.28
78	2.302
79	4.971
80	11.13
81	1.245
82	-7.816
83	-3.998
84	12.07
85	-7.302
86	10.3
87	6.246
88	-3.668
89	0.5625
90	7.113
91	4.114
92	6.272
93	-12.67
94	5.704
95	2.403
96	-1.113
97	0.134
98	13.8
99	3.129
100	0.03912
51	13.87
52	7.363
53	7.601
54	-4.206
55	9.634
56	4.757
57	4.818
58	9.803
59	20.01
60	14.39
61	20.02
62	6.693
63	19.47
64	11.73
65	10.01
66	5.162
67	0.5612
68	15.52
69	10.94
70	12.5
71	13.63
72	7.181
73	17.64
74	2.481
75	13.21
76	20.01
77	12.86
78	12.15
79	14.12
80	7.984
81	2.728
82	13.7
83	6.61
84	9.286
85	8.061
86	12.44
87	18.03
88	2.861
89	2.888
90	14.55
91	3.135
92	16.05
93	14.66
94	13.07
95	10.24
96	20.74
97	4.733
98	9.021
99	15.54
100	5.24
51	-5.745
52	-14.29
53	-20.07
54	-7.03
55	-22.08
56	-8.44
57	-2.438
58	-5.072
59	-0.1413
60	-2.371
61	-10.07
62	-9.275
63	-5.303
64	-10.92
65	-17.01
66	-13.29
67	-9.526
68	-1.272
69	-16.25
70	-11.79
71	-5.846
72	-9.559
73	-16.33
74	-18.58
75	-19.15
76	-10.98
77	-11.67
78	-16.01
79	-7.014
80	-11.33
81	-6.856
82	-0.248
83	-13.12
84	-18.61
85	-17.47
86	-0.07858
87	-0.528
88	-2.5
89	-8.256
90	-7.027
91	-6.905
92	-11.37
93	-9.101
94	-13.65
95	-4.618
96	2.985
97	-11.84
98	-13.05
99	-13.34
100	-14.51
51	-0.09646
52	5.673
53	12.88
54	7.199
55	-8.21
56	9.115
57	-11.68
58	3.131
59	3.511
60	3.58
61	-2.248
62	-4.316
63	6.855
64	-2.984
65	12.22
66	-1.721
67	11.59
68	7.843
69	-3.322
70	0.0604
71	-0.6338
72	3.723
73	4.136
74	1.285
75	5.66
76	-1.655
77	6.506
78	1.829
79	3.344
80	10.32
81	-7.613
82	8.312
83	-3.871
84	5.163
85	8.49
86	4.861
87	-11.57
88	2.581
89	-8.784
90	2.902
91	4.939
92	-2.612
93	7.607
94	-10.42
95	6.108
96	1.905
97	-1.146
98	5.704
99	8.7
100	-4.771
51	-7.283
52	-7.121
53	-8.044
54	-9.693
55	-6.692
56	-12.42
57	-11.31
58	-9.79
59	-14.74
60	-10.67
61	-12.92
62	-7.293
63	-11.74
64	-16.96
65	-8.525
66	-9.848
67	-3.711
68	-11.63
69	-2.222
70	-7.202
71	-4.094
72	-8.78
73	-9.555
74	-10.79
75	-16.0
76	-3.576
77	-5.817
78	-14.0
79	-11.45
80	-5.67
81	-12.2
82	-12.43
83	-15.32
84	-6.996
85	-6.164
86	-8.275
87	-14.78
88	-12.47
89	-14.34
90	-7.417
91	-9.319
92	-2.9
93	-3.381
94	-14.35
95	-12.41
96	-7.675
97	-3.327
98	-5.515
99	-9.575
100	-10.08
51	16.34
52	5.903
53	12.61
54	5.475
55	5.424
56	2.536
57	8.538
58	14.57
59	16.22
60	-1.16
61	7.53
62	14.66
63	5.194
64	-1.976
65	-4.134
66	3.191
67	8.324
68	10.56
69	8.27
70	11.67
71	2.395
72	0.1026
73	2.576
74	19.07
75	6.709
76	8.691
77	6.056
78	3.145
79	15.6
80	4.247
81	2.604
82	5.711
83	4.991
84	6.964
85	7.939
86	0.236
87	-6.054
88	8.459
89	12.27
90	9.725
91	2.215
92	2.584
93	2.817
94	-0.1179
95	3.838
96	14.83
97	4.193
98	5.458
99	6.487
100	13.02
51	-6.404
52	-3.054
53	-5.067
54	1.695
55	1.714
56	6.49
57	2.854
58	-6.135
59	1.974
60	3.552
61	0.007821
62	1.943
63	-1.5
64	-8.834
65	5.577
66	10.17
67	4.439
68	-7.478
69	2.91
70	-4.536
71	-1.696
72	-5.086
73	-3.341
74	-6.9
75	5.685
76	0.1331
77	-0.6397
78	1.571
79	-9.376
80	-0.3358
81	-9.68
82	-9.449
83	-2.374
84	-7.246
85	2.247
86	5.566
87	-6.979
88	-3.231
89	0.3837
90	5.962
91	-2.113
92	-4.592
93	-1.865
94	-1.551
95	3.398
96	4.269
97	-11.84
98	0.7262
99	-4.777
100	11.11
51	-17.41
52	-7.241
53	-9.932
54	-17.33
55	-9.801
56	-17.15
57	-10.54
58	-9.783
59	-9.029
60	-9.03
61	-8.445
62	-17.38
63	-2.695
64	-12.2
65	-7.992
66	-17.12
67	-16.06
68	-11.92
69	-12.48
70	-4.96
71	-9.592
72	-4.038
73	-12.46
74	-3.47
75	-6.822
76	-14.0
77	-10.61
78	-12.49
79	-7.791
80	-12.65
81	-13.06
82	-12.05
83	-14.01
84	-7.821
85	-13.45
86	-6.314
87	-5.639
88	-10.21
89	-9.562
90	-13.99
91	-8.359
92	-19.22
93	-5.155
94	-5.459
95	-17.43
96	-10.45
97	-16.88
98	-8.853
99	-10.65
100	-11.67
51	-11.98
52	-2.033
53	-12.81
54	-3.873
55	-2.657
56	-8.826
57	-1.372
58	-10.4
59	-15.63
60	-5.04
61	-8.016
62	-14.47
63	-18.24
64	-11.79
